GTCBSA,ALL_fpll,SOCIAL_fpll,CARE_fpll,K1_deaths,K2_deaths,K3_deaths,K1_cases,K2_cases,K3_cases,LOG_POP,%_REPUBLICAN,%_DEMOCRAT,%_OTHER_VOTES,%_GREEN,%_LIBERTARIAN,Perc.Native,workplace_close_H,stay_at_home_H,school_closing_H,cancel_events_H,close_transit_H,movement_restriction_H
18980,0,0,0,0,0.04570651,0.028967582,0.206925559,0.052922632,0.012941037,4.918308238,0.881221476,0.106998638,0.011779886,0,0,77.2,0.873469388,0.795918367,0,0.081632653,0,1
19000,0,0,0,0,0.156944613,0.049471307,0.272880448,0.040702721,0.015199268,4.757380843,0.529960799,0.447591936,0.005693485,0.004760127,0.011993653,0,1,1,1,1,1,0.942857143
19060,0,0,0,0.15432694,0.018464006,0.05942434,0.272849518,0,0.06298179,4.993929767,0.710730127,0.271596994,0.003883897,0.003309356,0.010479627,63.3,0.845978839,0.5540277,0.387711517,0.458838267,0.257273611,0.946770977
19100,0.199924799,0.17494267,0.049453065,0.248476448,0.027170023,0,0.461696167,0.031682699,0,6.864550415,0.489822741,0.494890589,0.000532461,0.003083716,0.011670493,66.2,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
19140,0,0,0,0.03138897,0.058750708,0.017019819,0.193468078,0.038982864,0.015135052,5.158244855,0.739982737,0.248815575,0,0,0.011201688,75.3,1,0,0.297959184,1,0,1
19180,0,0,0,0,0,0.05952695,0.121480045,0.054669805,0,4.889654598,0.656186677,0.326842705,0.001868034,0.004021023,0.01108156,86.7,0.759183673,0.983673469,0.13877551,0.653061224,0,0.269387755
19220,0,0,0,0,0.018761879,0,0.215827204,0.048787369,0.027308085,4.735981932,0.684042553,0.297557132,0.005043341,0,0.013356974,0,0.897959184,0.771428571,0.612244898,1,0,1
19260,0,0,0,0,0.09845042,0.026973764,0.230118193,0.046769213,0.017629715,5.009985998,0.580798391,0.406553285,0.003706946,0,0.008941378,76.9,1,1,0.530612245,0.534693878,0,1
19300,0.175285136,0.130959323,0.020719662,0.047983382,0.021070049,0,0.302941978,0.065189484,0.013134425,5.328032845,0.761713728,0.2240903,0.014195972,0,0,55.8,0.873469388,0.795918367,0,0.081632653,0,1
19340,0.215818306,0.175456209,0.04760355,0.23104906,0,0.02473283,0.408260053,0.019955256,0.036890631,5.581124409,0.481104779,0.498718312,0.003352503,0.003486603,0.013337803,67.1,0.796114806,0.991059696,0.162780746,0.481331458,0,0.599921392
19420,0,0,0,0,0.060068181,0.027417764,0.306809287,0.016857949,0.017281018,4.514800022,0.81029552,0.17371856,0.015985921,0,0,0,0.134693878,0.742857143,0.253061224,0.669387755,0,0.971428571
19460,0,0,0,0,0.049407127,0,0.313108224,0.035206006,0.015580731,5.1826172,0.745286941,0.240792511,0.013920548,0,0,76.3,0.873469388,0.795918367,0,0.081632653,0,1
19500,0,0,0,0.187767756,0.02299522,0.007526094,0.196802417,0.044816224,0.029510619,5.023367707,0.578841871,0.401842478,0.002956064,0.00427212,0.012087467,82.3,0.759183673,0.983673469,0.13877551,0.653061224,0,0.269387755
19540,0,0,0,0,0.099021026,0.017387378,0.12633763,0.045736706,0,4.548708725,0.752058554,0.22774298,0,0,0.020198466,0,0.914285714,0.624489796,0.363265306,0.620408163,0,0
19580,0,0,0,0,0,0.041654654,0.14812551,0.052230822,0.036476587,4.581608366,0.672720706,0.308601207,0.004643723,0,0.014034364,0,1,1,0.440816327,1,0,1
19620,0,0,0,0,0.196857586,0.0119203,0.125050831,0.107448318,0.027430847,4.689921235,0.542146597,0.443128272,0.00052356,0.003075916,0.011125654,0,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
19660,0.234710176,0.168906976,0.005519975,0.189951621,0.03224969,0,0.231118244,0.06878224,0.013385292,5.810426092,0.57196661,0.418657277,0.001532355,0.001210587,0.006633171,37.4,0,0.012244898,0.726530612,0,0,1
19700,0,0,0,0,0.080944502,0.035209168,0.065652329,0.10194758,0.062294925,4.381710586,0.543996051,0.439713686,0.002591633,0.004689621,0.009009009,0,0.816326531,1,0.657142857,1,0,0.510204082
19740,0.19974002,0.172547326,0.041699986,0.217552313,0,0.009543185,0.283279794,0.010596045,0.028754352,6.4612082,0.361178058,0.612771434,0.008006649,0.002771762,0.015272097,48.5,0.559183673,0.526530612,0.126530612,0.816326531,0.236734694,0.967346939
19760,0,0,0,0.037606482,0.034849999,0,0.24210517,0.044798145,0,4.568706152,0.829919912,0.155407471,0.004157242,0,0.010515376,0,1,1,0.383673469,1,0,1
19780,0.23857967,0.207226623,0.055306707,0.182738802,0,0.01563066,0.377043015,0.016404652,0.024437936,5.832789198,0.454127085,0.527116579,0.004079987,0.001696081,0.012980269,77,0.840816327,1,0.191836735,0.273469388,0,1
19820,0.192234021,0.16425565,0.047090159,0.506218872,0,0.006246216,0.600987276,0,0.006904107,6.63526735,0.425920107,0.560907967,0.00177668,0.002468673,0.008926574,84.2,0.657142857,0.987755102,0.636734694,0.371428571,0,1
19860,0,0,0,0,0.088168552,0.023056557,0.210774033,0.050223267,0,4.505190692,0.804651163,0.166046512,0.002990033,0,0.026312292,0,0.702040816,1,0.126530612,0,0,1
19940,0,0,0,0,0,0.050844997,0.267508801,0.014293392,0.033473351,4.536419547,0.587302555,0.390742209,0.00207355,0.005915716,0.013965969,0,0.759183673,0.983673469,0.13877551,0.653061224,0,0.269387755
19980,0,0,0,0.146477102,0.03187765,0.173160968,0.407006438,0.009888481,0.007038052,4.533759352,0.650925407,0.330566461,0,0,0.018508132,0,0.791836735,1,0.334693878,0.828571429,0,1
20020,0,0,0,0.071464449,0,0.079611986,0.343027786,0.046967263,0.024490675,5.171000561,0.736194425,0.251676076,0.012129499,0,0,65.7,0.873469388,0.795918367,0,0.081632653,0,1
20060,0,0,0,0.055290697,0.028927722,0.014510487,0.266147457,0.029561531,0.002937212,4.709778602,0.695280663,0.296503221,0,0,0.008216117,0,1,0,0.297959184,1,0,1
20100,0.080034423,0.080034423,0,0.084179725,0.006084469,0.012251483,0.280974043,0.01050246,0.024554648,5.247234092,0.471232404,0.511944843,0,0.004826199,0.011996553,47.1,1,1,0.228571429,1,0.514285714,1
20140,0,0,0,0,0.180870534,0.012932967,0.198047601,0.061040899,0.024992971,4.805439686,0.646427373,0.346453465,0,0,0.007119162,85.1,1,0,0.297959184,1,0,1
20180,0,0,0,0,0,0.146682138,0.150181889,0.027390685,0.051750247,4.902590261,0.74077926,0.245370605,0,0,0.013850134,87,0.857142857,0.885714286,0.175510204,0.163265306,0,0.885714286
20220,0,0,0,0.154011515,0,0.020990128,0.300028757,0.049521594,0.025679902,4.986691136,0.507324853,0.475781627,0.004265104,0.002317991,0.010310425,75.4,0.840816327,1,0.191836735,0.273469388,0,1
20260,0,0,0,0.145313851,0.021969014,0.042610333,0.330979008,0.027966855,0.037400049,5.461268863,0.42369833,0.553054193,0.008324371,0.002782892,0.012140214,73.8,0.902983326,0.991756753,0.045532055,0.852255654,0.144796543,0.991756753
20300,0,0,0,0.107703005,0.031348925,0.021555932,0.319957048,0.005294062,0.008423717,4.330393479,0.791394336,0.192810458,0,0.003812636,0.011982571,0,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
20340,0,0,0,0,0.050549187,0.06470046,0.266933421,0.039542312,0.032983364,4.639954399,0.816497875,0.16550349,0.006244425,0,0.011754211,0,0.930612245,0.285714286,0.028571429,0,0,0.359183673
20420,0,0,0,0,0.001910179,0.074880399,0.496959396,0.028711428,0.028241341,4.745207559,0.399052345,0.576106765,0.006392464,0.003588752,0.014859674,0,0.559183673,0.526530612,0.126530612,0.816326531,0.236734694,0.967346939
20460,0,0,0,0,0.156944613,0.03187765,0,0.061377149,0.023326059,4.667051161,0.772658988,0.207999499,0.004944917,0,0.014396595,0,0.930612245,0.285714286,0.028571429,0,0,0.359183673
20500,0.175177941,0.136571705,0.018824342,0.196155029,0,0.013025328,0.515149822,0.028063308,0.008873292,5.79705623,0.259403585,0.726091519,0.003965367,0.002587924,0.007951605,55.7,1,1,1,1,1,0.942857143
20540,0,0,0,0,0.156944613,0.034633379,0.190722658,0.054174101,0.019598213,4.573057357,0.780423105,0.209430334,0.010146561,0,0,0,0.134693878,0.742857143,0.253061224,0.669387755,0,0.971428571
20580,0,0,0,0,0.085430276,0,0.22722676,0.059925956,0.005450336,4.764728927,0.44839046,0.542942786,0,0.003909814,0.00475694,0,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
20660,0,0,0,0.164791843,0,0.035258036,0.160114589,0.042202495,0.013210011,4.570157508,0.485302594,0.490445577,0.008423853,0.003679894,0.012148082,0,0.812244898,0.697959184,0.355102041,0.253061224,0.355102041,0.926530612
20700,0.139737236,0.139737236,0.02426228,0.252308024,0.008560305,0.012552449,0.273233183,0,0.024774527,5.225391997,0.461964237,0.525593768,0,0,0.012441995,39.8,0.857142857,0.885714286,0.175510204,0.163265306,0,0.885714286
20740,0,0,0,0,0,0.124765876,0.194263419,0.042783872,0.035430056,5.223771019,0.49523951,0.48404148,0.005307123,0.00027597,0.015135915,74,0.375510204,0.946938776,0.048979592,0.048979592,0,0.946938776
20780,0,0,0,0.130898676,0,0.003772988,0.4281184,0.013519206,0.015570452,4.737836448,0.339464653,0.637886067,0.007035003,0.002676733,0.012937543,0,0.559183673,0.526530612,0.126530612,0.816326531,0.236734694,0.967346939
20820,0,0,0,0,0,0.142463716,0.181699869,0.059485228,0.025688645,4.533225352,0.787757888,0.195075857,0.001889863,0.003097275,0.012179117,0,0.759183673,0.983673469,0.13877551,0.653061224,0,0.269387755
20900,0,0,0,0,0.308057034,0.009709892,0.209259484,0.061211322,0.012438336,4.618853149,0.711532725,0.280054889,0,0.002147843,0.006264543,0,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
20940,0,0,0,0.201007731,0.02210723,0,0.197943412,0.036917328,0,5.256960556,0.367393335,0.611141462,0.010468252,0.004123857,0.006873094,83.1,0.028571429,0.832653061,0.4,0.485714286,0,0.991836735
20980,0,0,0,0.255804317,0.0208678,0.007460296,0.229919702,0.017679523,0.016900048,4.596035999,0.630938761,0.336243753,0.019690492,0.002167761,0.010959234,0,0.946938776,1,0.665306122,1,0,1
21020,0,0,0,0.197528854,0.008951297,0.008772952,0.280559573,0.023096496,0.008858976,4.72381675,0.569538609,0.415821684,0.00398992,0.002219956,0.008429831,0,1,1,1,1,1,0.942857143
21060,0,0,0,0.195399015,0.009300048,0.024495892,0.132433556,0,0,5.178726653,0.649604844,0.330296225,0.004832841,0,0.015266091,62.1,0.897959184,0.771428571,0.612244898,1,0,1
21120,0,0,0,0,0,0.206473237,0.055260492,0.080510514,0,4.347681213,0.85140916,0.131857071,0.004151988,0,0.012581782,0,0.930612245,0.285714286,0.028571429,0,0,0.359183673
21140,0.15944443,0.15944443,0,0.115685852,0.03752511,0.023996477,0.252598426,0.027918443,0.019085344,5.310816469,0.631454421,0.350975305,0.000389853,0.000497399,0.016683023,72,0.914285714,0.624489796,0.363265306,0.620408163,0,0
21180,0,0,0,0,0.099021026,0.099021026,0.252384359,0.0137182,0.033838856,4.461348434,0.710901639,0.27557377,0,0.003278689,0.010245902,0,0.934693878,0.175510204,0.473469388,1,0,1
21220,0,0,0,0,0.099021026,0.048888641,0.141626766,0.078401349,0.019160286,4.73364658,0.767298062,0.202873939,0.01328108,0,0.016546919,0,0.66122449,1,0.159183673,1,0,1
21260,0,0,0,0,0.225443097,0,0.183102048,0.065066557,0.030540215,4.661784299,0.535009862,0.43320437,0.007472311,0.003830982,0.020482476,0,0.314285714,0.126530612,0.204081633,0.2,0,0.795918367
21300,0,0,0,0,0.099021026,0.062775339,0.318599749,0,0.071827476,4.928882113,0.552038478,0.418926746,0.011986603,0.002946287,0.014101886,78.6,0.555102041,0.902040816,0.502040816,0.591836735,1,1
21340,0.260677526,0.221610849,0.10163922,0.252308024,0.023183977,0.026517534,0.308047682,0.034875778,0.034800455,5.924525833,0.317700284,0.666297118,0.000302358,0.005412589,0.010287651,76.4,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
21380,0,0,0,0.107703005,0.058249966,0.009400055,0.199909007,0.028624235,0.027854363,4.554949256,0.539748356,0.432871032,0,0,0.027380612,0,0.791836735,1,0.334693878,0.828571429,0,1
21420,0,0,0,0,0.099021026,0.017291335,0.092744749,0.060267876,0.021317312,4.791676617,0.756576014,0.219304503,0.007579135,0,0.016540348,65.1,0.930612245,0.285714286,0.028571429,0,0,0.359183673
21460,0,0,0,0,0.093883846,0.078807644,0.277166615,0.029618485,0,4.713171215,0.758653199,0.227878788,0.013468013,0,0,0,0.873469388,0.795918367,0,0.081632653,0,1
21500,0.170913669,0.155004083,0.022366398,0.099021026,0.025855374,0.053573937,0.277407607,0.015242699,0.032289941,5.437488956,0.487799362,0.498136166,0,0,0.014064472,81.6,0.857142857,0.885714286,0.175510204,0.163265306,0,0.885714286
21540,0,0,0,0.099021026,0.04451615,0.004963041,0.247964276,0.049814018,0.064361863,4.556616045,0.624414921,0.359604747,0.002222117,0.001985722,0.011772493,0,0.657142857,0.987755102,0.636734694,0.371428571,0,1
21580,0,0,0,0,0.050958544,0.028211102,0.09419406,0.046101812,0.051710133,4.592831593,0.325234544,0.660933365,0.003127255,0.003548232,0.007156603,0,0.816326531,1,0.657142857,1,0,0.510204082
21660,0.110880809,0.08992428,0.020956529,0.099021026,0.095301832,0.035459174,0.163717321,0.062224139,0.033952391,5.572104523,0.361461938,0.604563268,0.010330569,0.006069659,0.017574566,47.7,0.32244898,0.836734694,0.126530612,0.836734694,0,0.134693878
21700,0,0,0,0.057923587,0.064435071,0.02874318,0.385110612,0,0.023791268,5.133347266,0.316226777,0.650291242,0.007960141,0.009078628,0.016443211,74.2,0.028571429,0.832653061,0.4,0.485714286,0,0.991836735
21740,0,0,0,0,0,0.020436147,0.102555772,0.182450787,0.038489479,4.311308746,0.792472777,0.168199598,0.021143884,0,0.01818374,0,1,1,0.314285714,1,0,1
21780,0.278714902,0.278714902,0.029140786,0.196180766,0,0.028291372,0.202156451,0.03143011,0.019061423,5.498255402,0.585262868,0.397400543,0.000880239,0.000385105,0.016071244,70.9,0.911910084,0.64587047,0.399493671,0.675641572,0,0.145507366
21820,0,0,0,0,0.012378026,0,0.206034817,0.063436023,0.026807611,4.99595093,0,0,0,0,0,35.1,0.342857143,0.383673469,0.342857143,0.342857143,0,0.902040816
21840,0,0,0,0,0,0.11579294,0.115685852,0,0.037377441,4.258828771,0.499609331,0.482085054,0.004129925,0.003571827,0.010603862,0,0.840816327,1,0.191836735,0.273469388,0,1
21900,0,0,0,0.099021026,0.057923587,0.041028241,0.292643385,0.054705298,0.029616265,4.750932454,0.631929906,0.345080251,0,0.004303326,0.018686516,0,0.934693878,0.175510204,0.473469388,1,0,1
21980,0,0,0,0,0,0.058497458,0.156944613,0.072411943,0.077709023,4.384872894,0.727195094,0.236627591,0.014284605,0,0.02189271,0,0.66122449,1,0.159183673,1,0,1
22020,0.301315276,0.301315276,0.168881728,0.166669193,0.011207028,0.012818582,0.257203392,0.014512921,0.022012951,5.380972399,0.487454773,0.479051838,0.008081696,0.000853819,0.024557874,55.1,0.780670879,1,0.104988129,0.263895417,0.045239214,1
22060,0,0,0,0.020870357,0,0.078547422,0.243778994,0,0.015366643,4.820759573,0.489379589,0.487642213,0.00933139,0.003222552,0.010424256,72.9,1,1,0.044897959,1,0.171428571,1
22100,0,0,0,0,0.029920937,0,0.165816793,0.033202361,0.019856514,4.823754539,0.732509553,0.251562444,0.001285668,0.00260705,0.012035284,84,0.012244898,0.126530612,0.395918367,0.110204082,0,0.187755102
22140,0.387492163,0.306504702,0.127147335,0.270893872,0.011815335,0.013756084,0.26982237,0.014728863,0.025866386,5.10214202,0.628638085,0.345794929,0.004952767,0.004799786,0.015814434,62.1,0.816326531,1,0.657142857,1,0,0.510204082
22180,0.109373054,0.105448242,0.01107024,0.099021026,0.01967407,0.006778267,0.256797384,0.026322884,0,5.715251866,0.411667822,0.570374847,0.003856886,0.002802315,0.01129813,53.7,1,1,1,1,1,0.942857143
22220,0.249479136,0.173326396,0.088975593,0.101875207,0.090249847,0.008415016,0.357009272,0.073910586,0.013740163,5.711181901,0.58370558,0.386305089,0.01184828,0.00272788,0.015413172,50.6,0.907287807,0.962946256,0.653878332,0.962253663,0,0.965543481
22260,0,0,0,0,0.156944613,0.024891812,0.067214272,0.022009549,0.049429788,4.764885673,0.653864117,0.328525509,0.008461771,0.002087969,0.007060634,0,1,1,0.044897959,1,0.171428571,1
22280,0,0,0,0,0.069907728,0.018184242,0.161155019,0.019770947,0.080718374,4.735439203,0.691587548,0.280260677,0.012901518,0,0.015250256,0,0.66122449,1,0.159183673,1,0,1
22300,0,0,0,0.040647905,0.049050195,0.037827327,0.198084338,0.081593749,0.022001996,4.879881145,0.678599985,0.303242114,0.003198267,0,0.014959635,84.7,1,1,0.440816327,1,0,1
22340,0,0,0,0,0.045540158,0,0.139823382,0.034558233,0,4.231291146,0.62652439,0.364634146,0,0,0.008841463,0,1,0,0.297959184,1,0,1
22380,0,0,0,0.232616835,0.005456049,0,0.302681549,0.024554962,0.015829503,5.150062242,0.369199694,0.610028387,0,0,0.020771918,54.8,0.514285714,1,0.440816327,0.616326531,0.302040816,1
22420,0.134242094,0.115386844,0.051856419,0.247310815,0,0.013533502,0.443185663,0.005352352,0.028433834,5.610527087,0.44594326,0.539347669,0.002136791,0.002480123,0.010092158,85.7,0.657142857,0.987755102,0.636734694,0.371428571,0,1
22500,0.162368235,0.162368235,0,0.13444556,0.041883312,0.012409326,0.305626927,0.029139562,0.018039165,5.312816053,0.510146812,0.478432222,0.000753144,0.002795919,0.007871904,77.7,1,1,0.379591837,0.787755102,0,1
22520,0.290622995,0.206545148,0.045887453,0.108364743,0.022506173,0,0.340119738,0.038413587,0.005745582,5.168282345,0.70507442,0.280484597,0.014440983,0,0,73,0.873469388,0.795918367,0,0.081632653,0,1
22540,0,0,0,0.027922921,0.016601046,0.049871077,0.238318418,0.025213233,0.025653716,5.011134662,0.624513109,0.359609439,0.00359819,0.000296938,0.011982323,84.4,0.375510204,0.946938776,0.048979592,0.048979592,0,0.946938776
22580,0,0,0,0.11552453,0.029602611,0.038251054,0.252177657,0.026092387,0.020419177,4.823467708,0.722966104,0.265328647,0.00363066,0.001742717,0.006331871,68.1,1,1,1,1,1,0.942857143
22620,0,0,0,0,0.008680817,0.026412923,0.499620116,0.017845388,0.009185801,4.413299764,0.456105796,0.507034328,0.028700056,0.002954418,0.005205402,0,0.946938776,1,0.665306122,1,0,1
22660,0.196188502,0.196188502,0.029106568,0.291542868,0.007324346,0.009238579,0.460789799,0.014776548,0.035844431,5.537549623,0.407817668,0.562187414,0.008527311,0.003240646,0.018226961,43.9,0.559183673,0.526530612,0.126530612,0.816326531,0.236734694,0.967346939
22700,0,0,0,0,0.098889664,0.023757781,0.119618897,0.094576591,0.023810378,4.562827966,0.615531366,0.371058243,0.004769386,0.001458871,0.007182134,0,0.840816327,1,0.191836735,0.273469388,0,1
22780,0,0,0,0,0.056393337,0.008316555,0.247552564,0.031412693,0.023780181,4.719538439,0.716594977,0.25946996,0.001595671,0.002497572,0.01984182,0,0.012244898,0.126530612,0.395918367,0.110204082,0,0.187755102
22800,0,0,0,0,0.066605566,0.028921693,0.126832206,0.056742324,0.025023857,4.770771034,0.656907594,0.323065975,0.004201823,0.002744739,0.013079869,0,0.720711125,0.894643934,0.199113844,0.370426863,0,0.683927374
22820,0,0,0,0.226222095,0.003072315,0.012322128,0.221414748,0,0.022838587,4.455103836,0.697977299,0.28201397,0.007130384,0.001891735,0.010986612,0,0.559183673,0.526530612,0.126530612,0.816326531,0.236734694,0.967346939
22860,0,0,0,0.013297859,0.106990438,0.003022287,0.13253388,0.077311211,0.011959212,4.695884263,0.816944637,0.167824878,0.004343294,0,0.01088719,0,1,1,0.383673469,1,0,1
22900,0.114921937,0.114921937,0.056130306,0.099021026,0,0,0.242886921,0.073336308,0.016715949,5.397552445,0.731640455,0.244540988,0.008859631,0.001261596,0.013697331,61.9,0.941628956,0.767695389,0.458223155,0.674773545,0,0.791589578
23060,0.187446471,0.159652479,0.049199791,0.227552768,0.028401592,0.016782199,0.276894542,0,0.015336742,5.608852167,0.577015068,0.400377701,0.000303954,0.000169417,0.02213386,74.7,0.914285714,0.624489796,0.363265306,0.620408163,0,0
23140,0,0,0,0,0.053017748,0.022896542,0.176153989,0.023331018,0.024335133,4.508839338,0.720827863,0.259556723,0.000154452,0.000463356,0.018997606,0,0.914285714,0.624489796,0.363265306,0.620408163,0,0
23180,0,0,0,0,0.171425509,0.029071807,0.123776282,0.029737362,0.021225651,4.862953851,0.573984071,0.407058704,0.00501285,0,0.013944375,75,0.897959184,0.771428571,0.612244898,1,0,1
23240,0,0,0,0,0.118863003,0.03065743,0.222797308,0.115598557,0.054506517,4.422573426,0.789526814,0.200378549,0.000252366,0.001009464,0.008832808,0,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
23300,0,0,0,0.132028034,0,0.047738683,0.213300599,0.013607716,0.035886424,4.65410913,0.567897315,0.410694848,0.002267779,0.004263425,0.014876633,0,0.759183673,0.983673469,0.13877551,0.653061224,0,0.269387755
23340,0,0,0,0,0.166428637,0.025042106,0.183297841,0.013777801,0.019988305,4.564251689,0.650865134,0.328513866,0,0,0.020621,0,0.604081633,0.889795918,0.563265306,0.469387755,1,1
23380,0,0,0,0.123776282,0.008201052,0.036232592,0.181699869,0.039258125,0.02325583,4.771065426,0.628316819,0.352330917,0.004455676,0,0.014896588,0,1,1,0.440816327,1,0,1
23420,0.153409129,0.08802437,0.014429442,0.212209645,0.020486292,0.019362888,0.246951373,0.03335871,0,5.993224984,0.450688787,0.5289559,0.005269691,0.004039275,0.011046348,86.3,0.028571429,0.832653061,0.4,0.485714286,0,0.991836735
23460,0,0,0,0.212522948,0.043775963,0.0342787,0.211888565,0.050587071,0.014087328,5.011773377,0.744384847,0.242352497,0.013262655,0,0,80.8,0.873469388,0.795918367,0,0.081632653,0,1
23500,0,0,0,0.132028034,0.007747114,0,0.187842612,0.09658772,0.014064798,4.755074102,0.714008706,0.276335576,0.000395726,0.001899486,0.007360507,0,1,1,0.379591837,0.787755102,0,1
23540,0.209383648,0.209383648,0.084375793,0.130898676,0.037931974,0.019193359,0.262538786,0.041796836,0.017555946,5.510275503,0.386547945,0.600200934,0.001654749,0.002068436,0.009527937,59.2,0,0.012244898,0.726530612,0,0,1
23580,0.132333527,0.113620096,0.053430313,0.166901296,0.022625856,0.013386573,0.359869379,0.018056635,0.012295851,5.298125734,0.708880616,0.276515361,0,0,0.014604023,63,1,0,0.297959184,1,0,1
23620,0,0,0,0,0.041097439,0.055639661,0.189790299,0.091258845,0.032518023,4.602504915,0.821014951,0.168982944,0.000421141,0.001368709,0.008212255,0,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
23660,0,0,0,0,0.176252475,0.082820034,0.325002876,0,0.02453243,4.703360172,0.518904204,0.462472454,0.002506157,0.004969105,0.011148079,0,0.759183673,0.983673469,0.13877551,0.653061224,0,0.269387755
23700,0,0,0,0.13946208,0.008238513,0.004171175,0.323352277,0.012379066,0.018924742,4.859966451,0.294532961,0.680699237,0.00709809,0.007626671,0.010043042,80.3,0.816326531,1,0.657142857,1,0,0.510204082
23780,0,0,0,0.054119581,0,0.039483797,0.370051981,0,0.013618127,4.60913533,0.633723123,0.346435307,0,0,0.019841569,0,0.791836735,1,0.334693878,0.828571429,0,1
23820,0,0,0,0,0,0.091424525,0.133439459,0.039883375,0.036949073,4.682433908,0.633789606,0.339127121,0.015153736,0,0.011929537,0,0.66122449,1,0.159183673,1,0,1
23860,0,0,0,0.099021026,0.059033017,0.015326852,0.281925335,0.095194846,0,4.792055331,0.558716047,0.4314934,0.00079088,0.002536271,0.006463401,0,1,1,0.379591837,0.787755102,0,1
23900,0,0,0,0.198042052,0,0.030397885,0.173258562,0.021125181,0.027498875,5.010596736,0.66365405,0.322019809,0,0,0.014326141,62.1,0.857142857,0.885714286,0.175510204,0.163265306,0,0.885714286
23940,0,0,0,0,0,0.099021026,0.322050283,0.043106073,0.050570335,4.79190108,0.860146947,0.098049151,0.019812516,0,0.021991386,0,1,1,0.314285714,1,0,1
23980,0,0,0,0.086797387,0.048585829,0.046859791,0.182586206,0.054005833,0.025894234,4.731749884,0.74253002,0.243427614,0.003789843,0,0.010252523,0,0.897959184,0.771428571,0.612244898,1,0,1
24020,0.344934765,0.299803114,0.069294973,0.264611329,0,0.027158346,0.246717554,0,0.034216435,5.099998133,0.520340294,0.451771075,0.010935808,0.005135344,0.011817479,78.2,0.555102041,0.902040816,0.502040816,0.591836735,1,1
24060,0,0,0,0,0,0.050442994,0.129507545,0.037222273,0.021667178,4.886383548,0.408226593,0.569655398,0.006766058,0.003266373,0.012085579,41.5,0.559183673,0.526530612,0.126530612,0.816326531,0.236734694,0.967346939
24100,0,0,0,0,0.041097439,0.023905076,0.384328833,0.004873963,0.034694801,4.729537345,0.6388335,0.329469924,0.018361582,0.003032569,0.010302426,0,0.555102041,0.902040816,0.502040816,0.591836735,1,1
24140,0.146411104,0.14494115,0.02111804,0.201642634,0.014821047,0.031904899,0.33892505,0,0.008986507,5.092029012,0.552946684,0.436015629,0.00257486,0.001656553,0.006806273,70.8,1,1,1,1,1,0.942857143
24220,0,0,0,0.183970648,0.025390644,0.041104638,0.354054974,0.040840351,0.02957603,5.007513076,0.576668671,0.393415514,0.007881625,0.000622799,0.021411391,54,0.79434974,1,0.101240496,0.309803922,0.053109244,1
24260,0,0,0,0.222797308,0,0.025816181,0.411193674,0.004545659,0.023240431,4.877831891,0.708960573,0.270542944,0,0,0.020496482,78.1,0.604081633,0.889795918,0.563265306,0.469387755,1,1
24300,0,0,0,0,0.099021026,0.044543389,0.225094491,0.033818914,0.056710384,5.17960349,0.627809717,0.347991128,0.007713274,0.002074529,0.014411353,50.9,0.559183673,0.526530612,0.126530612,0.816326531,0.236734694,0.967346939
24340,0.249508766,0.212737496,0.052877754,0.229493894,0,0.009310668,0.196410561,0.015033124,0.034261155,6.026284792,0.521842995,0.458574091,0.002552838,0.002447446,0.014582629,82.6,0.657142857,0.987755102,0.636734694,0.371428571,0,1
24380,0,0,0,0.123776282,0.046925159,0.02715114,0.248364805,0.016342628,0.038299941,4.429606953,0.446478715,0.532966416,0.003931259,0.005503763,0.011119847,0,0.816326531,1,0.657142857,1,0,0.510204082
24420,0,0,0,0,0,0.066782548,0.274399613,0.069260531,0.036012502,4.935764139,0.614840921,0.357293623,0.008152437,0.004318274,0.015394744,36,0.32244898,0.836734694,0.126530612,0.836734694,0,0.134693878
24460,0,0,0,0,0,0.062882925,0.122521835,0.041605562,0.006656725,4.422474932,0.773405211,0.210242588,0,0,0.016352201,0,0.791836735,1,0.334693878,0.828571429,0,1
24500,0,0,0,0.123776282,0,0.032570453,0.131458838,0.059460592,0.014722583,4.911823194,0.584555597,0.387514103,0,0,0.0279303,57,1,0.040816327,0.395918367,1,0,1
24540,0.159615813,0.133185113,0.04981293,0.180401862,0,0.016226938,0.346817531,0.008171239,0.027772472,5.484790813,0.57580821,0.395630457,0.009187059,0.002036245,0.017338029,58.6,0.559183673,0.526530612,0.126530612,0.816326531,0.236734694,0.967346939
24580,0.229176723,0.164281802,0.049278403,0.146633022,0.006350252,0.01649712,0.182082511,0.020309172,0.027658743,5.504336272,0.557774345,0.424933223,0.004990883,0.000223056,0.012078493,81.4,0.375510204,0.946938776,0.048979592,0.048979592,0,0.946938776
24620,0,0,0,0.099021026,0.109295386,0.012162184,0.344461083,0.043719921,0,4.837803007,0.792501869,0.185103429,0.022394702,0,0,68.4,0.134693878,0.742857143,0.253061224,0.669387755,0,0.971428571
